"","predict","p0","p1","StdErr","left"
"1115",0,0.91838445136638,0.0816155486336197,0.0688929281840711,0
"1116",0,0.891721151190035,0.108278848809964,0.104458753290053,0
"1117",0,0.900920335482075,0.099079664517925,0.0582363085559535,0
"1118",0,0.900920335482075,0.099079664517925,0.0582363085559535,0
"1119",0,0.899425875992307,0.100574124007693,0.0575872177036889,0
"1120",0,0.970273183732474,0.0297268162675263,0.148022301937103,0
"1121",0,0.802015347821316,0.197984652178684,0.0497697144444957,0
"1122",0,0.753626108880821,0.246373891119179,0.0411851886481696,0
"1123",0,0.889316523781733,0.110683476218267,0.0518969715355585,0
"1124",0,0.883669813086667,0.116330186913333,0.0606474694473827,0
"1125",0,0.736655323916643,0.263344676083357,0.0379455911423484,0
"1126",0,0.848042147537005,0.151957852462995,0.0483063598959877,0
"1127",0,0.967153116083069,0.0328468839169309,0.111335736740662,0
"1128",0,0.832220039864755,0.167779960135245,0.0462898455793725,0
"1129",0,0.85227906599912,0.14772093400088,0.0554591788274961,0
"1130",1,0.477958854293358,0.522041145706642,0.0427032990850441,0
"1131",0,0.789239789887911,0.210760210112089,0.0486912831701477,0
"1132",0,0.940011199564242,0.0599888004357583,0.178580511284964,0
"1133",0,0.969298650550151,0.0307013494498489,0.145833891805329,0
"1134",0,0.964828659684255,0.0351713403157453,0.144675255489809,0
"1135",0,0.979464181825889,0.0205358181741114,0.114962836448079,0
"1136",0,0.935426397842239,0.0645736021577612,0.0624960812098077,0
"1137",0,0.975044037060581,0.0249559629394194,0.147181147597138,0
"1138",0,0.728961854869851,0.271038145130149,0.0375854087236235,0
"1139",0,0.903342174297277,0.0966578257027232,0.0591587125336424,0
"1140",0,0.889889118111698,0.110110881888302,0.055654411216563,0
"1141",0,0.906315159807778,0.0936848401922223,0.0592812827839555,0
"1142",0,0.848042147537005,0.151957852462995,0.0483063598959877,0
"1143",0,0.976709661428036,0.0232903385719644,0.115389862628411,0
"1144",0,0.861902022402856,0.138097977597144,0.056882547640961,0
"1145",0,0.727009062451618,0.272990937548382,0.113624536885117,0
"1146",0,0.658034073725512,0.341965926274488,0.110868325752517,0
"1147",0,0.696816457778337,0.303183542221663,0.0364453221968014,0
"1148",1,0.466712650315681,0.533287349684319,0.0639719631766884,0
"1149",0,0.93775971647309,0.0622402835269103,0.0632939632606599,0
"1150",0,0.872872667815215,0.127127332184785,0.0496262166384572,0
"1151",0,0.99393301464513,0.00606698535486995,0.179050610249673,0
"1152",0,0.695540484138075,0.304459515861924,0.0569139182693684,0
"1153",0,0.795701781885461,0.204298218114539,0.0492210508890418,0
"1154",0,0.688451346146182,0.311548653853818,0.0362390083860267,0
"1155",0,0.786460079515584,0.213539920484416,0.0412149697786294,0
"1156",1,0.340513013402461,0.659486986597539,0.0497496662987007,0
"1157",1,0.336788260927,0.663211739073,0.0526728319977489,0
"1158",1,0.389858936646379,0.610141063353621,0.0506354700836988,0
"1159",0,0.930122663978675,0.0698773360213247,0.0657236156646712,0
"1160",0,0.935061048233781,0.0649389517662191,0.0672951748209353,0
"1161",0,0.819208103032821,0.180791896967179,0.0434089604635727,0
"1162",0,0.93601640705387,0.0639835929461297,0.141841810152412,0
"1163",0,0.963989848470493,0.0360101515295074,0.11066448162078,0
"1164",0,0.841331639589818,0.158668360410182,0.0450328364808737,0
"1165",0,0.980559419809794,0.0194405801902058,0.118094366722508,0
"1166",0,0.736655323916643,0.263344676083357,0.0379455911423484,0
"1167",1,0.61346524359077,0.38653475640923,0.0378391122252216,0
"1168",0,0.915390311521319,0.0846096884786811,0.0680326047725668,0
"1169",0,0.963408054168508,0.0365919458314923,0.113973744844017,0
"1170",0,0.924084692848727,0.075915307151273,0.0706339969932521,0
"1171",0,0.929417412240037,0.0705825877599633,0.0724006549300857,0
"1172",0,0.866069460796083,0.133930539203917,0.105805865080757,0
"1173",0,0.895250756354371,0.104749243645629,0.0630310425243349,0
"1174",0,0.772964913365228,0.227035086634772,0.0401561956518208,0
"1175",0,0.86146978381511,0.13853021618489,0.114106867618947,0
"1176",0,0.745531939719698,0.254468060280302,0.11276408781986,0
"1177",0,0.78826833386792,0.21173166613208,0.0419494447373376,0
"1178",0,0.966774159645444,0.0332258403545564,0.112992184825928,0
"1179",1,0.474999696351745,0.525000303648255,0.0516220646223791,0
"1180",0,0.935547186308088,0.0644528136919123,0.105596700052005,0
"1181",0,0.914093296929054,0.0859067030709462,0.0617877452975709,0
"1182",0,0.684873099857442,0.315126900142558,0.0377201418052016,0
"1183",0,0.855855494780869,0.144144505219131,0.0562496256490196,0
"1184",0,0.743095582547298,0.256904417452702,0.0435107645989499,0
"1185",0,0.711964110777539,0.288035889222461,0.0437790226564156,0
"1186",0,0.984920005237168,0.0150799947628316,0.118509455296444,0
"1187",0,0.924838919393124,0.0751610806068764,0.0641896727168009,0
"1188",0,0.90530303661452,0.0946969633854798,0.0539859866960349,0
"1189",1,0.436036681070195,0.563963318929805,0.0544127622409154,0
"1190",0,0.803724753849506,0.196275246150494,0.0485383276941708,0
"1191",0,0.985492645711484,0.0145073542885156,0.118991528647058,0
"1192",1,0.358375984813982,0.641624015186018,0.0482365749941655,0
"1193",1,0.617401357238889,0.382598642761111,0.035793929783585,0
"1194",1,0.608602558952609,0.391397441047391,0.117675481988515,0
"1195",0,0.893680872220157,0.106319127779843,0.0565065456849979,0
"1196",0,0.786460079515584,0.213539920484416,0.0412149697786294,0
"1197",0,0.891721151190035,0.108278848809964,0.104458753290053,0
"1198",0,0.831684728934544,0.168315271065456,0.104955345719262,0
"1199",0,0.960486414868933,0.0395135851310669,0.117108977856716,0
"1200",0,0.872872667815215,0.127127332184785,0.0496262166384572,0
"1201",0,0.841331639589818,0.158668360410182,0.0450328364808737,0
"1202",0,0.983597465810272,0.0164025341897282,0.173919082165586,0
"1203",0,0.874706725105195,0.125293274894805,0.0487165194579114,0
"1204",1,0.407298041945887,0.592701958054113,0.0566420451474112,0
"1205",1,0.604106980089851,0.395893019910149,0.0379988199791959,0
"1206",0,0.75887836694809,0.24112163305191,0.0391935414347405,0
"1207",0,0.888248909205685,0.111751090794315,0.0551146723645768,0
"1208",0,0.75887836694809,0.24112163305191,0.0391935414347405,0
"1209",0,0.915856370863083,0.0841436291369168,0.0618834266382494,0
"1210",0,0.755822108972477,0.244177891027523,0.039993702243043,0
"1211",0,0.893680872220157,0.106319127779843,0.0565065456849979,0
"1212",0,0.751615223708226,0.248384776291774,0.0387505259032663,0
"1213",0,0.952590169691523,0.0474098303084765,0.108375069743981,0
"1214",0,0.890942986836699,0.109057013163301,0.0512284917075244,0
"1215",0,0.924838919393124,0.0751610806068764,0.0641896727168009,0
"1216",0,0.849428764384706,0.150571235615294,0.0472179493246692,0
"1217",0,0.861206589710151,0.138793410289849,0.0470174879898951,0
"1218",0,0.955311158695863,0.0446888413041374,0.109626485685445,0
"1219",0,0.941389926379285,0.0586100736207151,0.106762852636013,0
"1220",0,0.885368557412619,0.114631442587381,0.0718167778966151,0
"1221",0,0.737823937781808,0.262176062218192,0.0482883999153949,0
"1222",0,0.721128711623824,0.278871288376176,0.0372545278067009,0
"1223",0,0.912296818637896,0.0877031813621036,0.0671794380886283,0
"1224",0,0.874706725105195,0.125293274894805,0.0487165194579114,0
"1225",0,0.911829202721616,0.0881707972783838,0.0554454862580886,0
"1226",0,0.893316517779944,0.106683482220056,0.103582397239516,0
"1227",0,0.667670771991564,0.332329228008436,0.0375553649757058,0
"1228",0,0.751615223708226,0.248384776291774,0.0387505259032663,0
"1229",0,0.940126885227953,0.0598731147720471,0.106065664697308,0
"1230",1,0.480603898955373,0.519396101044627,0.0577252214004688,0
"1231",1,0.626639586039377,0.373360413960623,0.0357304707411965,0
"1232",0,0.851543520852365,0.148456479147635,0.0459827859790901,0
"1233",0,0.822540466284585,0.177459533715415,0.0453580630536447,0
"1234",0,0.989537842013659,0.0104621579863407,0.126015077255543,0
"1235",0,0.734777205781329,0.265222794218671,0.115114328536263,0
"1236",0,0.911829202721616,0.0881707972783838,0.0554454862580886,0
"1237",0,0.958308391960673,0.0416916080393275,0.111393170571703,0
"1238",0,0.767242588044719,0.232757411955281,0.11174895811516,0
"1239",0,0.74625765538775,0.25374234461225,0.0411198009263757,0
"1240",0,0.796832773055533,0.203167226944467,0.111890458115537,0
"1241",0,0.895815125207242,0.104184874792758,0.0567534929948874,0
"1242",0,0.897357114944932,0.102642885055068,0.0573673056194734,0
"1243",0,0.825795374640904,0.174204625359096,0.0521410902353911,0
"1244",1,0.344257577222794,0.655742422777206,0.0537646389087879,0
"1245",0,0.966432029689097,0.0335679703109032,0.115221999709965,0
"1246",0,0.771940118284395,0.228059881715605,0.043690270651499,0
"1247",1,0.547756004598584,0.452243995401416,0.0513385069473816,0
"1248",0,0.970359376193196,0.0296406238068043,0.113928030995367,0
"1249",0,0.929033979126821,0.0709660208731794,0.0600995129807452,0
"1250",0,0.955183228314579,0.0448167716854208,0.143668068193271,0
"1251",0,0.88864328611528,0.11135671388472,0.141920011286751,0
"1252",1,0.583701122286406,0.416298877713594,0.0432165062763161,0
"1253",0,0.79668069156091,0.20331930843909,0.0427454096512623,0
"1254",0,0.935426397842239,0.0645736021577612,0.0624960812098077,0
"1255",1,0.42233668688933,0.57766331311067,0.0585044598433799,0
"1256",0,0.88477549925209,0.11522450074791,0.0559441729379359,0
"1257",0,0.760849160369487,0.239150839630513,0.0412800597279695,0
"1258",0,0.749393933884728,0.250606066115272,0.0469413938273628,0
"1259",0,0.863182571822022,0.136817428177978,0.0531111427833432,0
"1260",0,0.79202620139196,0.20797379860804,0.0441159700618863,0
"1261",0,0.778783855050436,0.221216144949564,0.0438047669381128,0
"1262",0,0.738745224326294,0.261254775673707,0.0410840373364531,0
"1263",0,0.944295327770813,0.0557046722291873,0.0657409585388863,0
"1264",0,0.791030760075117,0.208969239924883,0.0479916614291564,0
"1265",0,0.986574395030916,0.0134256049690839,0.119980394957543,0
"1266",0,0.9717958907181,0.0282041092818997,0.113047555451307,0
"1267",0,0.978596145388622,0.0214038546113781,0.14849520869461,0
"1268",0,0.945979027095742,0.0540209729042579,0.142893587699003,0
"1269",0,0.97978042309926,0.0202195769007405,0.174150912331171,0
"1270",0,0.863893450281107,0.136106549718893,0.048601905599292,0
"1271",1,0.388472974063922,0.611527025936078,0.0581857269841351,0
"1272",0,0.979403903420823,0.0205960965791774,0.148842419299957,0
"1273",0,0.98600260790506,0.0139973920949402,0.152711343023648,0
"1274",0,0.70383930506011,0.29616069493989,0.0439153896765078,0
"1275",0,0.825795374640904,0.174204625359096,0.0521410902353911,0
"1276",0,0.873518231755463,0.126481768244537,0.052340490371194,0
"1277",0,0.8784419551771,0.1215580448229,0.0594099624901185,0
"1278",0,0.756555743082138,0.243444256917862,0.145250925022856,0
"1279",0,0.763862155311165,0.236137844688835,0.0471906999978302,0
"1280",0,0.791030760075117,0.208969239924883,0.0479916614291564,0
"1281",0,0.975660780233746,0.0243392197662545,0.113872001454704,0
"1282",0,0.791030760075117,0.208969239924883,0.0479916614291564,0
"1283",0,0.73552271214483,0.26447728785517,0.0435359384426059,0
"1284",1,0.626639586039377,0.373360413960623,0.0357304707411965,0
"1285",0,0.867666768180027,0.132333231819973,0.142213157322363,0
"1286",0,0.894891149132022,0.105108850867978,0.106122570317766,0
"1287",0,0.724460905455444,0.275539094544556,0.0448763448256303,0
"1288",0,0.795701781885461,0.204298218114539,0.0492210508890418,0
"1289",0,0.877169515169132,0.122830484830868,0.0501670429657526,0
"1290",0,0.822540466284585,0.177459533715415,0.0453580630536447,0
"1291",0,0.946973109642202,0.0530268903577977,0.107870722955728,0
"1292",0,0.851543520852365,0.148456479147635,0.0459827859790901,0
"1293",0,0.940945075626611,0.0590549243733892,0.0642434932043478,0
"1294",1,0.626639586039377,0.373360413960623,0.0357304707411965,0
"1295",0,0.75887836694809,0.24112163305191,0.0391935414347405,0
"1296",0,0.910956995527742,0.089043004472258,0.0608892294513232,0
"1297",0,0.980029548730334,0.019970451269666,0.117417331964633,0
"1298",0,0.799361299137054,0.200638700862946,0.0423626574246092,0
"1299",0,0.820958426058665,0.179041573941335,0.0450309807317593,0
"1300",0,0.6799614373043,0.3200385626957,0.0360653820023471,0
"1301",0,0.727808380605758,0.272191619394242,0.0435891163889609,0
"1302",0,0.854385816752287,0.145614183247713,0.0476581200165651,0
"1303",0,0.983924310025789,0.0160756899742113,0.153577073918601,0
"1304",0,0.914937651607269,0.0850623483927309,0.0561936142895248,0
"1305",0,0.968707829466301,0.0312921705336989,0.111054373860147,0
"1306",0,0.874706725105195,0.125293274894805,0.0487165194579114,0
"1307",0,0.854385816752287,0.145614183247713,0.0476581200165651,0
"1308",0,0.961160020562132,0.0388399794378676,0.109951154865826,0
"1309",1,0.600122679221583,0.399877320778417,0.0481107011266532,0
"1310",0,0.799361299137054,0.200638700862946,0.0423626574246092,0
"1311",1,0.568572048445803,0.431427951554197,0.0560532936387406,0
"1312",0,0.713158266272035,0.286841733727965,0.036953735490171,0
"1313",0,0.943977152243436,0.0560228477565643,0.0705410258449095,0
"1314",0,0.983924310025789,0.0160756899742113,0.153577073918601,0
"1315",0,0.906315159807778,0.0936848401922223,0.0592812827839555,0
"1316",0,0.987576499929523,0.0124235000704774,0.121001544552818,0
"1317",0,0.795701781885461,0.204298218114539,0.0492210508890418,0
"1318",0,0.66262306832534,0.33737693167466,0.0358180034831259,0
"1319",1,0.501749569212726,0.498250430787274,0.0390657739977042,0
"1320",0,0.805589403978988,0.194410596021012,0.0429676389423926,0
"1321",0,0.768963096239935,0.231036903760065,0.0472216016622715,0
"1322",1,0.531179970583614,0.468820029416386,0.0378409520491127,0
"1323",0,0.942627949289064,0.0573720507109361,0.110697211503981,0
"1324",0,0.906719222868322,0.0932807771316779,0.0598421199442367,0
"1325",0,0.903867629389618,0.0961323706103823,0.0544325200010048,0
"1326",0,0.921018332516157,0.0789816674838435,0.112587725548819,0
"1327",0,0.892548437233081,0.107451562766919,0.0571876394396944,0
"1328",0,0.947165049975618,0.052834950024382,0.0668258435863548,0
"1329",0,0.861206589710151,0.138793410289849,0.0470174879898951,0
"1330",0,0.796059777347203,0.203940222652797,0.105843308548725,0
"1331",0,0.709744149258228,0.290255850741772,0.0382063911186992,0
"1332",0,0.978304313452618,0.0216956865473818,0.125062224698362,0
"1333",0,0.844307124631123,0.155692875368877,0.0660222487415917,0
"1334",0,0.850172943796138,0.149827056203862,0.0484469807554073,0
"1335",0,0.804642868788305,0.195357131211695,0.0622451543631291,0
"1336",0,0.956015812285292,0.0439841877147082,0.108766141237463,0
"1337",0,0.943091112759788,0.0569088872402122,0.0650969039587023,0
"1338",0,0.78547929351556,0.21452070648444,0.0439467552249581,0
"1339",1,0.55747054359887,0.44252945640113,0.0508919749432857,0
"1340",0,0.841331639589818,0.158668360410182,0.0450328364808737,0
"1341",0,0.820070005742329,0.179929994257671,0.0515229399401352,0
"1342",0,0.88194925133712,0.11805074866288,0.0539776485897817,0
"1343",0,0.8091142967388,0.1908857032612,0.0438474169497069,0
"1344",0,0.747775939687408,0.252224060312592,0.107388488943623,0
"1345",0,0.728961854869851,0.271038145130149,0.0375854087236235,0
"1346",1,0.581123510558195,0.418876489441805,0.0485432928182795,0
"1347",0,0.789239789887911,0.210760210112089,0.0486912831701477,0
"1348",0,0.885979388493346,0.114020611506654,0.0548113045080365,0
"1349",0,0.673729233488363,0.326270766511637,0.0418603012331302,0
"1350",1,0.578233103455039,0.421766896544961,0.0485012835599188,0
"1351",0,0.88477549925209,0.11522450074791,0.0559441729379359,0
"1352",0,0.877169515169132,0.122830484830868,0.0501670429657526,0
"1353",0,0.752739734340657,0.247260265659343,0.0487633446556419,0
"1354",0,0.880206691687019,0.119793308312981,0.0535169373019793,0
"1355",0,0.8784419551771,0.1215580448229,0.0594099624901185,0
"1356",0,0.885979388493346,0.114020611506654,0.0548113045080365,0
"1357",0,0.859910547505931,0.140089452494069,0.049967501891841,0
"1358",0,0.841331639589818,0.158668360410182,0.0450328364808737,0
"1359",0,0.760849160369487,0.239150839630513,0.0412800597279695,0
"1360",0,0.770876349399803,0.229123650600197,0.0473535507570268,0
"1361",0,0.738745224326294,0.261254775673707,0.0410840373364531,0
"1362",0,0.753626108880821,0.246373891119179,0.0411851886481696,0
"1363",0,0.851543520852365,0.148456479147635,0.0459827859790901,0
"1364",0,0.828203693171994,0.171796306828006,0.0456826705882047,0
"1365",0,0.890942986836699,0.109057013163301,0.0512284917075244,0
"1366",0,0.89462840282954,0.10537159717046,0.145070202939128,0
"1367",0,0.947952250808847,0.0520477491911528,0.143031748312302,0
"1368",0,0.984278881580038,0.0157211184199624,0.151476428882158,0
"1369",0,0.792984943765531,0.207015056234469,0.041778144085929,0
"1370",1,0.299128980182024,0.700871019817976,0.0644647661148244,0
"1371",0,0.975402977362339,0.0245970226376611,0.114804148690986,0
"1372",0,0.871669329570663,0.128330670429337,0.0519640777086321,0
"1373",0,0.917129179897889,0.0828708201021108,0.0626928584939142,0
"1374",0,0.905801688580224,0.0941983114197764,0.0654956912752858,0
"1375",1,0.561880658270707,0.438119341729293,0.0490716855017201,0
"1376",0,0.765995248112996,0.234004751887004,0.0396623997510563,0
"1377",0,0.817602942663273,0.182397057336727,0.0442356190744338,0
"1378",0,0.814198805510686,0.185801194489314,0.0509212649156833,0
"1379",0,0.969877274824079,0.030122725175921,0.111360549801062,0
"1380",0,0.889316523781733,0.110683476218267,0.0518969715355585,0
"1381",0,0.984670989625423,0.0153290103745775,0.118695872522921,0
"1382",0,0.846507092933732,0.153492907066268,0.0454968742690806,0
"1383",0,0.778783855050436,0.221216144949564,0.0438047669381128,0
"1384",0,0.859206724358762,0.140793275641238,0.0481196415198459,0
"1385",0,0.887648694604316,0.112351305395684,0.0614323962532538,0
"1386",0,0.95896781509062,0.0410321849093802,0.116857549342781,0
"1387",0,0.938723369501953,0.0612766304980475,0.0633978529966473,0
"1388",0,0.943977152243436,0.0560228477565643,0.0705410258449095,0
"1389",0,0.88477549925209,0.11522450074791,0.0559441729379359,0
"1390",0,0.951833400256561,0.0481665997434389,0.109285456648978,0
"1391",1,0.571529123917351,0.428470876082649,0.0487956953235739,0
"1392",0,0.877796314141201,0.122203685858799,0.0531538881370881,0
"1393",0,0.79668069156091,0.20331930843909,0.0427454096512623,0
"1394",0,0.65622393154607,0.34377606845393,0.0423414667575807,0
"1395",0,0.813315180864369,0.186684819135631,0.0430643448664772,0
"1396",0,0.992746320124663,0.00725367987533653,0.177561063694141,0
"1397",0,0.723295547195128,0.276704452804872,0.0411016278185701,0
"1398",0,0.815109679504444,0.184890320495556,0.0444294011181034,0
"1399",0,0.948385843728377,0.0516141562716233,0.107134268728942,0
"1400",0,0.754707048525218,0.245292951474782,0.0463477567785938,0
"1401",0,0.706306130827394,0.293693869172606,0.0476327945006776,0
"1402",0,0.979701441449534,0.0202985585504656,0.117210254526864,0
"1403",0,0.99457155337234,0.0054284466276599,0.181249839436053,0
"1404",0,0.940564883578421,0.0594351164215791,0.142078824154745,0
"1405",0,0.810745841969303,0.189254158030697,0.0627402972802047,0
"1406",0,0.985449799676862,0.0145502003231379,0.152292800868226,0
"1407",0,0.84001076670255,0.15998923329745,0.115020438912689,0
"1408",0,0.750525163033901,0.249474836966099,0.0435136434614587,0
"1409",0,0.939673062316003,0.0603269376839973,0.0689017763045228,0
"1410",1,0.407298041945887,0.592701958054113,0.0566420451474112,0
"1411",0,0.862618495412653,0.137381504587347,0.0504602367377419,0
"1412",0,0.871669329570663,0.128330670429337,0.0519640777086321,0
"1413",0,0.936900353270311,0.063099646729689,0.106322261466179,0
"1414",1,0.389858936646379,0.610141063353621,0.0506354700836988,0
"1415",0,0.876001071379507,0.123998928620493,0.052734647618496,0
"1416",1,0.301355663452391,0.698644336547609,0.057257032304853,0
"1417",0,0.922219689804483,0.077780310195517,0.108148647515301,0
"1418",0,0.854385816752287,0.145614183247713,0.0476581200165651,0
"1419",0,0.954202970992249,0.0457970290077508,0.143174145860369,0
"1420",0,0.979245807914682,0.0207541920853182,0.116898095521366,0
"1421",0,0.6799614373043,0.3200385626957,0.0360653820023471,0
"1422",0,0.795701781885461,0.204298218114539,0.0492210508890418,0
"1423",0,0.713158266272035,0.286841733727965,0.036953735490171,0
"1424",1,0.641018035442444,0.358981964557556,0.0375514804625708,0
"1425",0,0.941983017882367,0.0580169821176329,0.108625065074973,0
"1426",0,0.711964110777539,0.288035889222461,0.0437790226564156,0
"1427",0,0.953860546299032,0.0461394537009682,0.108047491859255,0
"1428",0,0.974291733109467,0.0257082668905328,0.117107323524717,0
"1429",1,0.356990025888632,0.643009974111368,0.0628980044160542,0
"1430",0,0.755822108972477,0.244177891027523,0.039993702243043,0
"1431",1,0.297865779413725,0.702134220586275,0.0537439919476856,0
"1432",0,0.75887836694809,0.24112163305191,0.0391935414347405,0
"1433",0,0.683569687183177,0.316430312816823,0.0436009431034429,0
"1434",0,0.688451346146182,0.311548653853818,0.0362390083860267,0
"1435",0,0.866536357492642,0.133463642507358,0.0567523632579782,0
"1436",0,0.904784600890586,0.0952153991094145,0.069829933825334,0
"1437",0,0.695583309741371,0.304416690258629,0.0440790415903859,0
"1438",0,0.666330872751006,0.333669127248994,0.0432781402689855,0
"1439",0,0.920067158497661,0.0799328415023389,0.0636042873925749,0
"1440",0,0.899078986293853,0.100921013706147,0.10455744649064,0
"1441",0,0.909598732454349,0.0904012675456514,0.0601408734426032,0
"1442",0,0.825795374640904,0.174204625359096,0.0521410902353911,0
"1443",0,0.786460079515584,0.213539920484416,0.0412149697786294,0
"1444",0,0.832220039864755,0.167779960135245,0.0462898455793725,0
"1445",0,0.913792147689539,0.086207852310461,0.104169514036464,0
"1446",0,0.820958426058665,0.179041573941335,0.0450309807317593,0
"1447",1,0.518422773780012,0.481577226219988,0.0527943257353905,0
"1448",0,0.984670989625423,0.0153290103745775,0.118695872522921,0
"1449",0,0.766848822622979,0.233151177377021,0.0588632825742582,0
"1450",0,0.935426397842239,0.0645736021577612,0.0624960812098077,0
"1451",1,0.641018035442444,0.358981964557556,0.0375514804625708,0
"1452",0,0.837635340119257,0.162364659880743,0.046945637070014,0
"1453",0,0.930643029045393,0.0693569709546069,0.10517208860558,0
"1454",0,0.891721151190035,0.108278848809964,0.104458753290053,0
"1455",0,0.859910547505931,0.140089452494069,0.049967501891841,0
"1456",0,0.900398684751643,0.0996013152483573,0.0537757900154632,0
"1457",0,0.866092917602786,0.133907082397214,0.113932171362919,0
"1458",0,0.833722725338849,0.166277274661151,0.0460315188926162,0
"1459",0,0.922493896208216,0.077506103791784,0.0586562830758252,0
"1460",0,0.949097282968741,0.050902717031259,0.0677008076106628,0
"1461",0,0.671350616171621,0.328649383828379,0.0359249169873333,0
"1462",0,0.857158061541407,0.142841938458593,0.0561645035184481,0
"1463",0,0.765995248112996,0.234004751887004,0.0396623997510563,0
"1464",0,0.820958426058665,0.179041573941335,0.0450309807317593,0
"1465",0,0.962600651061029,0.037399348938971,0.11030286060961,0
"1466",0,0.810776871239827,0.189223128760173,0.0447836394455718,0
"1467",0,0.966432029689097,0.0335679703109032,0.115221999709965,0
"1468",0,0.820099845485488,0.179900154514512,0.0539734478449553,0
"1469",0,0.841331639589818,0.158668360410182,0.0450328364808737,0
"1470",0,0.885979388493346,0.114020611506654,0.0548113045080365,0
"1471",0,0.857158061541407,0.142841938458593,0.0561645035184481,0
"1472",1,0.387340869016461,0.612659130983539,0.0575479915620053,0
"1473",0,0.684873099857442,0.315126900142558,0.0377201418052016,0
"1474",1,0.648635642688206,0.351364357311794,0.0430664595290782,0
"1475",0,0.893316517779944,0.106683482220056,0.103582397239516,0
"1476",0,0.95360326950221,0.0463967304977898,0.109450526648614,0
"1477",0,0.794752365225414,0.205247634774586,0.0421875412642719,0
"1478",1,0.335487226959987,0.664512773040013,0.073774677099718,0
"1479",0,0.738745224326294,0.261254775673707,0.0410840373364531,0
"1480",0,0.938723369501953,0.0612766304980475,0.0633978529966473,0
"1481",0,0.763862155311165,0.236137844688835,0.0471906999978302,0
"1482",0,0.964768358303247,0.0352316416967533,0.114311992259981,0
"1483",0,0.873518231755463,0.126481768244537,0.052340490371194,0
"1484",0,0.875344305608686,0.124655694391314,0.0591083202812991,0
"1485",0,0.941983017882367,0.0580169821176329,0.108625065074973,0
"1486",0,0.798424580747124,0.201575419252876,0.0443120995395045,0
"1487",1,0.614595260033903,0.385404739966097,0.0486556932049477,0
"1488",0,0.914093296929054,0.0859067030709462,0.0617877452975709,0
"1489",0,0.895250756354371,0.104749243645629,0.0630310425243349,0
"1490",0,0.823389907309413,0.176610092690587,0.044896979200209,0
"1491",0,0.779786670424548,0.220213329575452,0.0406740208959097,0
"1492",0,0.941862467962264,0.058137532037736,0.0697174629263424,0
"1493",0,0.854385816752287,0.145614183247713,0.0476581200165651,0
"1494",0,0.978658736338688,0.0213412636613118,0.114559754502502,0
"1495",0,0.982450996490874,0.0175490035091257,0.152773961150965,0
"1496",0,0.83137602275903,0.16862397724097,0.0527751368846589,0
"1497",0,0.8091142967388,0.1908857032612,0.0438474169497069,0
"1498",0,0.823389907309413,0.176610092690587,0.044896979200209,0
"1499",0,0.888248909205685,0.111751090794315,0.0551146723645768,0
"1500",1,0.502941558113362,0.497058441886638,0.0631229230299702,0
"1501",0,0.90722820489865,0.0927717951013497,0.055103581616182,0
"1502",0,0.771940118284395,0.228059881715605,0.043690270651499,0
"1503",0,0.946326562512751,0.0536734374872486,0.0665733172815196,0
"1504",0,0.925517963813748,0.0744820361862517,0.147682517445359,0
"1505",0,0.849428764384706,0.150571235615294,0.0472179493246692,0
"1506",0,0.69782282805401,0.30217717194599,0.058223862643714,0
"1507",1,0.626639586039377,0.373360413960623,0.0357304707411965,0
"1508",0,0.909598732454349,0.0904012675456514,0.0601408734426032,0
"1509",0,0.69808940506613,0.30191059493387,0.0475317375742735,0
"1510",0,0.692007233642261,0.307992766357739,0.043803280628188,0
"1511",0,0.874620244495644,0.125379755504356,0.145361253437939,0
"1512",0,0.972410470285034,0.0275895297149655,0.113465165613479,0
"1513",0,0.920800371062492,0.0791996289375075,0.145041685942842,0
"1514",0,0.963470595648114,0.0365294043518858,0.144436409581577,0
"1515",1,0.641018035442444,0.358981964557556,0.0375514804625708,0
"1516",0,0.920067158497661,0.0799328415023389,0.0636042873925749,0
"1517",0,0.727808380605758,0.272191619394242,0.0435891163889609,0
"1518",0,0.914937651607269,0.0850623483927309,0.0561936142895248,0
"1519",0,0.885389081445623,0.114610918554377,0.0513030149044422,0
"1520",0,0.78547929351556,0.21452070648444,0.0439467552249581,0
"1521",0,0.941862467962264,0.058137532037736,0.0697174629263424,0
"1522",0,0.877169515169132,0.122830484830868,0.0501670429657526,0
"1523",0,0.898347672373614,0.101652327626386,0.0525788826268538,0
"1524",0,0.980352458823388,0.0196475411766125,0.120625125737239,0
"1525",0,0.88194925133712,0.11805074866288,0.0539776485897817,0
"1526",0,0.79668069156091,0.20331930843909,0.0427454096512623,0
"1527",1,0.644836013366627,0.355163986633373,0.0357059419936604,0
"1528",0,0.887065928261065,0.112934071738935,0.0505759907653414,0
"1529",0,0.844333707855171,0.155666292144829,0.0467997318874755,0
"1530",0,0.738745224326294,0.261254775673707,0.0410840373364531,0
"1531",0,0.972009113982813,0.0279908860171874,0.146275516884284,0
"1532",0,0.711964110777539,0.288035889222461,0.0437790226564156,0
"1533",1,0.380601132304726,0.619398867695274,0.0700393819337513,0
"1534",0,0.710725422233885,0.289274577766115,0.0467713290848303,0
"1535",0,0.770033098017178,0.229966901982822,0.0408120101100901,0
"1536",1,0.462525442011666,0.537474557988334,0.0410599123115516,0
"1537",0,0.943935419309375,0.056064580690625,0.142763845623149,0
"1538",1,0.381976552727562,0.618023447272438,0.0489533412518443,0
